theme,prompt,done
P7: ACTION/PROPS=""Bowing so low he is looking through his own legs, void eyes"" | TEXT=""裏から失礼""
P8: ACTION/PROPS=""Standing under a giant cold waterfall, expressionless, wearing a suit"" | TEXT=""身を清めてお詫び""
P9: ACTION/PROPS=""Staring at a deadline clock while bowing deeply, dark gaze"" | TEXT=""間に合わせます""",1
死んだ目のサラリーマン【全力謝罪編】,"P1: ACTION/PROPS=""Wiping invisible sweat after a bow, eyes still completely dead"" | TEXT=""許されたかな""
P2: ACTION/PROPS=""Sitting on the floor like a puppet with cut strings, hollow eyes"" | TEXT=""燃え尽き謝罪""
P3: ACTION/PROPS=""Holding a tiny heart while prostrating, void and dark eyes"" | TEXT=""気持ちだけ""
P4: ACTION/PROPS=""Looking at a mirror with dead eyes, fixed neutral expression"" | TEXT=""これでいいですか""
P5: ACTION/PROPS=""Walking away slowly with a bow, fading into gray and transparency"" | TEXT=""消え去ります""
P6: ACTION/PROPS=""Tipping a business hat with a hollow, dark stare, expressionless"" | TEXT=""失礼""
P7: ACTION/PROPS=""Giving a thumbs up while lying face down on the floor, dead eyes"" | TEXT=""謝罪完了""
P8: ACTION/PROPS=""Floating like a corporate ghost, eyes wide and void, translucent"" | TEXT=""魂抜けました""
P9: ACTION/PROPS=""Smiling gently with a completely vacant and dead stare"" | TEXT=""仲直り""",1
死んだ目のサラリーマン【棒読みおだて編】,"P1: ACTION/PROPS=""clapping hands slowly with half-closed eyes"" | TEXT=""さすがです""
P2: ACTION/PROPS=""giving a thumbs up with a blank stare"" | TEXT=""天才ですね""
P3: ACTION/PROPS=""holding a notebook and pen with a robotic expression"" | TEXT=""勉強になります""
P4: ACTION/PROPS=""tilting head slightly with a forced smile and tired eyes"" | TEXT=""憧れます""
P5: ACTION/PROPS=""bowing deeply with a completely expressionless face"" | TEXT=""一生ついていきます""
P6: ACTION/PROPS=""rubbing hands together with a hollow gaze"" | TEXT=""お目が高い""
P7: ACTION/PROPS=""pointing forward with a listless posture"" | TEXT=""その通りだと思います""
P8: ACTION/PROPS=""nodding rhythmically with drooping eyelids"" | TEXT=""仰る通りです""
P9: ACTION/PROPS=""covering mouth while yawning with a dead gaze"" | TEXT=""感動しました""",1
死んだ目のサラリーマン【棒読みおだて編】,"P1: ACTION/PROPS=""clapping at chest level with a stoic face"" | TEXT=""お見事です""
P2: ACTION/PROPS=""shrugging shoulders with a weary look"" | TEXT=""参りました""
P3: ACTION/PROPS=""staring blankly with hands in pockets"" | TEXT=""完敗です""
P4: ACTION/PROPS=""holding a fan and waving it slowly with a dull expression"" | TEXT=""あっぱれです""
P5: ACTION/PROPS=""resting chin on one hand with a glazed stare"" | TEXT=""深いですね""
P6: ACTION/PROPS=""giving a small wave with a frozen smile"" | TEXT=""スターですね""
P7: ACTION/PROPS=""putting hands together in prayer with a tired face"" | TEXT=""神ですか""
P8: ACTION/PROPS=""straightening necktie with a monotonous look"" | TEXT=""デキる男は違いますね""
P9: ACTION/PROPS=""looking up at the ceiling with a sighs expression"" | TEXT=""次元が違いますね""",1
死んだ目のサラリーマン【棒読みおだて編】,"P1: ACTION/PROPS=""nodding twice with a hollow smile"" | TEXT=""それいいですね""
P2: ACTION/PROPS=""pointing with an index finger and a flat expression"" | TEXT=""センスの塊ですね""
P3: ACTION/PROPS=""making a circle with thumb and index finger with dead eyes"" | TEXT=""満点です""
P4: ACTION/PROPS=""wiping glasses with a blank face"" | TEXT=""先見の明がありますね""
P5: ACTION/PROPS=""leaning forward slightly with a tired squint"" | TEXT=""鋭いですね""
P6: ACTION/PROPS=""clapping with only fingertips and a robotic gaze"" | TEXT=""ブラボー""
P7: ACTION/PROPS=""holding a paper cup with a lifeless grip"" | TEXT=""痺れました""
P8: ACTION/PROPS=""staring at a smartphone with a neutral face"" | TEXT=""バズりますね""
P9: ACTION/PROPS=""touching temple with a weary expression"" | TEXT=""知的ですね""",1
死んだ目のサラリーマン【棒読みおだて編】,"P1: ACTION/PROPS=""giving a lazy salute with a blank face"" | TEXT=""了解いたしました""
P2: ACTION/PROPS=""stretching arms with a soul-less smile"" | TEXT=""期待してます""
P3: ACTION/PROPS=""crossing arms with a dull gaze"" | TEXT=""間違いないです""
P4: ACTION/PROPS=""tilting head with a robotic grin"" | TEXT=""本気ですね""
P5: ACTION/PROPS=""looking through a magnifying glass with tired eyes"" | TEXT=""逸材ですね""
P6: ACTION/PROPS=""holding a trophy with an indifferent look"" | TEXT=""優勝です""
P7: ACTION/PROPS=""adjusting glasses with a cold stare"" | TEXT=""正論すぎます""
P8: ACTION/PROPS=""pumping a small fist with a weary face"" | TEXT=""応援してます""
P9: ACTION/PROPS=""patting own shoulder with a hollow gaze"" | TEXT=""お疲れ様でした""",1
死んだ目のサラリーマン【棒読みおだて編】,"P1: ACTION/PROPS=""showing a palm with a flat expression"" | TEXT=""承知いたしました""
P2: ACTION/PROPS=""nodding while holding a pen with a tired face"" | TEXT=""メモしました""
P3: ACTION/PROPS=""making a heart shape with fingers with a dead stare"" | TEXT=""愛を感じます""
P4: ACTION/PROPS=""poking cheek with a finger and a weary look"" | TEXT=""可愛いですね""
P5: ACTION/PROPS=""waving a small flag with a robotic posture"" | TEXT=""さすがリーダー""
P6: ACTION/PROPS=""stroking chin with a blank gaze"" | TEXT=""説得力あります""
P7: ACTION/PROPS=""pointing to the ear with a tired expression"" | TEXT=""耳が痛いです""
P8: ACTION/PROPS=""holding both hands up with a lifeless look"" | TEXT=""降参です""
P9: ACTION/PROPS=""looking down with a robotic smile"" | TEXT=""恐縮です""",1
死んだ目のサラリーマン【棒読みおだて編】,"P1: ACTION/PROPS=""giving two thumbs up with completely dead eyes"" | TEXT=""最高かよ""
P2: ACTION/PROPS=""leaning back with a hollow gaze"" | TEXT=""王者の風格ですね""
P3: ACTION/PROPS=""holding a clipboard with a stoic face"" | TEXT=""完璧な計画です""
P4: ACTION/PROPS=""closing eyes and nodding slowly"" | TEXT=""染みました""
P5: ACTION/PROPS=""offering a business card with a robotic bow"" | TEXT=""一生ついていく所存です""
P6: ACTION/PROPS=""shaking a tambourine with a weary expression"" | TEXT=""盛り上がってますね""
P7: ACTION/PROPS=""pointing to the sky with a listless stare"" | TEXT=""宇宙一です""
P8: ACTION/PROPS=""clapping with hands raised high and a blank face"" | TEXT=""拍手喝采です""
P9: ACTION/PROPS=""staring forward with a soul-less grin"" | TEXT=""言葉が出ません""",1
死んだ目のサラリーマン【定時退勤編】,"P1: ACTION/PROPS=""holding a briefcase and sprinting with a wide frozen smile"" | TEXT=""お先に失礼します""
P2: ACTION/PROPS=""checking a wrist watch with a sharp glint in dead eyes"" | TEXT=""定時ですので""
P3: ACTION/PROPS=""putting on a suit jacket with lightning speed and a robotic grin"" | TEXT=""また明日伺います""
P4: ACTION/PROPS=""waving hand dismissively while walking away with a weary face"" | TEXT=""あとは任せました""
P5: ACTION/PROPS=""giving a thumbs up while backing away with a soul-less stare"" | TEXT=""応援してます""
P6: ACTION/PROPS=""covering ears with hands and smiling brightly"" | TEXT=""何も聞こえません""
P7: ACTION/PROPS=""holding a smartphone and looking at it with a blank face"" | TEXT=""急用を思い出しました""
P8: ACTION/PROPS=""sliding sideways with a stiff posture and a wide smile"" | TEXT=""消えます""
P9: ACTION/PROPS=""bowing at a 45 degree angle while stepping backward with tired eyes"" | TEXT=""失礼いたしました""",1
死んだ目のサラリーマン【定時退勤編】,"P1: ACTION/PROPS=""clinching a train ticket with a determined dead gaze"" | TEXT=""帰還します""
P2: ACTION/PROPS=""closing a laptop lid with a bang and a hollow smile"" | TEXT=""業務終了です""
P3: ACTION/PROPS=""making a peace sign with a face devoid of emotion"" | TEXT=""お疲れ様でした""
P4: ACTION/PROPS=""looking at the exit with stars in dead eyes"" | TEXT=""出口が見える""
P5: ACTION/PROPS=""shaking head side to side with a robotic grin"" | TEXT=""残業はしません""
P6: ACTION/PROPS=""holding a commute pass with a weary but sharp expression"" | TEXT=""全力で帰ります""
P7: ACTION/PROPS=""pointing to a clock with a frozen smile"" | TEXT=""時間は命です""
P8: ACTION/PROPS=""vanishing into a cloud of dust with a blank stare"" | TEXT=""逃走中""
P9: ACTION/PROPS=""putting hands together in prayer with a tired smile"" | TEXT=""明日の私に期待してください""",1
死んだ目のサラリーマン【定時退勤編】,"P1: ACTION/PROPS=""taking a deep breath with closed eyes and a stiff smile"" | TEXT=""定時ダッシュ""
P2: ACTION/PROPS=""holding an umbrella like a relay baton with a dead gaze"" | TEXT=""最短ルートで帰ります""
P3: ACTION/PROPS=""clapping hands once with a robotic expression"" | TEXT=""本日はここまで""
P4: ACTION/PROPS=""giving a small wave with a weary face and a flat look"" | TEXT=""ドロンします""
P5: ACTION/PROPS=""walking fast with a briefcase held tight and a fixed grin"" | TEXT=""風になります""
P6: ACTION/PROPS=""tilting head with a soul-less smile"" | TEXT=""何か言いましたか""
P7: ACTION/PROPS=""touching the temple with a sharp but tired look"" | TEXT=""予定が詰まってまして""
P8: ACTION/PROPS=""pointing to the door with a blank face"" | TEXT=""さらば""
P9: ACTION/PROPS=""putting on a hat and smiling with hollow eyes"" | TEXT=""自由への招待状です""",1
死んだ目のサラリーマン【定時退勤編】,"P1: ACTION/PROPS=""adjusting a necktie while sprinting with a robotic grin"" | TEXT=""お疲れ様でした""
P2: ACTION/PROPS=""holding a grocery bag with a weary but focused stare"" | TEXT=""晩ごはんが待ってます""
P3: ACTION/PROPS=""stretching arms with a blank face"" | TEXT=""やり切りました""
P4: ACTION/PROPS=""looking at the sky with dead eyes and a faint smile"" | TEXT=""外の空気が美味しい""
P5: ACTION/PROPS=""placing a hand on the chest with a solemn robotic face"" | TEXT=""定時は絶対です""
P6: ACTION/PROPS=""giving a salute with a hollow expression"" | TEXT=""撤収いたします""
P7: ACTION/PROPS=""running with a slice of bread in mouth and a dead gaze"" | TEXT=""急いでます""
P8: ACTION/PROPS=""making a circle with arms with a frozen smile"" | TEXT=""ノー残業デーです""
P9: ACTION/PROPS=""nodding firmly with tired eyes and a stiff mouth"" | TEXT=""また来週""",1
死んだ目のサラリーマン【定時退勤編】,"P1: ACTION/PROPS=""holding a commute card to the chest with a soul-less smile"" | TEXT=""帰り道が呼んでいます""
P2: ACTION/PROPS=""pointing at the watch and smiling with hollow eyes"" | TEXT=""ジャストタイム""
P3: ACTION/PROPS=""shrugging with a tired but polite expression"" | TEXT=""もう限界です""
P4: ACTION/PROPS=""waving two fingers with a robotic face"" | TEXT=""あばよ""
P5: ACTION/PROPS=""locking a briefcase with a click and a blank stare"" | TEXT=""完。""
P6: ACTION/PROPS=""holding a shopping basket with a dead gaze"" | TEXT=""主婦の顔に戻ります""
P7: ACTION/PROPS=""peeking from behind a door with a forced smile"" | TEXT=""もういませんよ""
P8: ACTION/PROPS=""running towards the viewer with a weary expression"" | TEXT=""捕まえないで""
P9: ACTION/PROPS=""closing eyes and smiling with a peaceful robotic face"" | TEXT=""心はもう家です""",1
死んだ目のサラリーマン【定時退勤編】,"P1: ACTION/PROPS=""straightening the back with a sharp dead gaze"" | TEXT=""退勤モード""
P2: ACTION/PROPS=""walking with big strides and a frozen smile"" | TEXT=""颯爽と帰ります""
P3: ACTION/PROPS=""saluting with a weary face and a hollow look"" | TEXT=""任務完了""
P4: ACTION/PROPS=""giving a thumbs up while melting into the background"" | TEXT=""影になります""
P5: ACTION/PROPS=""holding a train map with a robotic expression"" | TEXT=""乗り換えが命です""
P6: ACTION/PROPS=""smiling with a blank face and hands in pockets"" | TEXT=""定時最高""
P7: ACTION/PROPS=""pointing forward with a determined but tired look"" | TEXT=""駅へ急げ""
P8: ACTION/PROPS=""wiping sweat from the forehead with a robotic smile"" | TEXT=""逃げ切りました""
P9: ACTION/PROPS=""looking back one last time with dead eyes"" | TEXT=""明日の朝会いましょう""",1
死んだ目のサラリーマン【限界残業編】,"P1: ACTION/PROPS=""Close-up face, dead eyes, holding a cherry blossom petal with a blank stare, pale skin"" | TEXT=""春ですね""
P2: ACTION/PROPS=""Bust shot, slouching, hugging knees to chest, scattered cherry blossom petals on head, exhausted expression"" | TEXT=""お疲れ様""
P3: ACTION/PROPS=""Close-up face, wide dead eyes, staring at a blooming sakura tree silhouette in the distance, dark circles under eyes"" | TEXT=""了解です""
P4: ACTION/PROPS=""Bust shot, holding a takeout coffee cup with a wilted cherry blossom sticker, completely drained face"" | TEXT=""ありがとう""
P5: ACTION/PROPS=""Close-up face, looking up at the sky with hollow eyes, cherry blossom petals falling into open mouth"" | TEXT=""もう春か""
P6: ACTION/PROPS=""Bust shot, leaning chin on hand, looking at a small potted sakura, soulless expression"" | TEXT=""帰りたい""
P7: ACTION/PROPS=""Close-up face, fake smile with twitching eye, pink spring sunlight reflecting on glasses"" | TEXT=""頑張ります""
P8: ACTION/PROPS=""Bust shot, holding a pink bento box with trembling hands, staring into the distance with dead eyes"" | TEXT=""飯です""
P9: ACTION/PROPS=""Close-up face, messy hair, dark eye bags, looking at a single cherry blossom petal on the nose"" | TEXT=""明日こそ"" ",1
死んだ目のサラリーマン【限界残業編】,"P1: ACTION/PROPS=""Bust shot, holding a smartphone with a glowing screen, dark room lighting on face, lifeless eyes"" | TEXT=""了解""
P2: ACTION/PROPS=""Close-up face, crying without emotion, tears streaming down pale cheeks, dark circles"" | TEXT=""承知です""
P3: ACTION/PROPS=""Bust shot, thumbs up with a completely dead and expressionless face, disheveled suit"" | TEXT=""任せて""
P4: ACTION/PROPS=""Close-up face, mouth hanging open, eyes rolled back slightly, total exhaustion"" | TEXT=""限界です""
P5: ACTION/PROPS=""Bust shot, rubbing temples with both hands, eyes closed tightly, pained expression"" | TEXT=""すみません""
P6: ACTION/PROPS=""Close-up face, staring intensely into the camera with bloodshot dead eyes"" | TEXT=""まだやるの""
P7: ACTION/PROPS=""Bust shot, holding an energy drink can, staring at it with a hollow soul"" | TEXT=""お疲れ様""
P8: ACTION/PROPS=""Close-up face, nodding mechanically with empty eyes, messy necktie"" | TEXT=""はい""
P9: ACTION/PROPS=""Bust shot, covering face with one hand, slumped shoulders, exhausted aura"" | TEXT=""もう無理"" ",1
死んだ目のサラリーマン【限界残業編】,"P1: ACTION/PROPS=""Close-up face, looking at a calendar with a blank expression, cherry blossom patterns on the wall"" | TEXT=""了解です""
P2: ACTION/PROPS=""Bust shot, holding a spring-limited energy drink, dead eyes, pale complexion"" | TEXT=""助かります""
P3: ACTION/PROPS=""Close-up face, staring at a computer screen reflection in dead eyes, messy hair"" | TEXT=""確認した""
P4: ACTION/PROPS=""Bust shot, bowing deeply with a hollow expression, disheveled suit"" | TEXT=""お疲れ様""
P5: ACTION/PROPS=""Close-up face, chewing a spring dumpling with a soulless look, dark eye bags"" | TEXT=""うまい""
P6: ACTION/PROPS=""Bust shot, holding a phone to the ear, eyes looking at the ceiling hopelessly"" | TEXT=""すぐ行きます""
P7: ACTION/PROPS=""Close-up face, forced wide grin, eyes are not smiling at all, terrifying face"" | TEXT=""大丈夫""
P8: ACTION/PROPS=""Bust shot, looking at the time on a watch with a shocked but dead expression"" | TEXT=""もう夜か""
P9: ACTION/PROPS=""Close-up face, blinking slowly with tired eyes, floating cherry blossom petals around"" | TEXT=""休みを"" ",1
死んだ目のサラリーマン【限界残業編】,"P1: ACTION/PROPS=""Bust shot, holding a mountain of papers, staring through them with hollow eyes"" | TEXT=""やります""
P2: ACTION/PROPS=""Close-up face, face resting on a flat surface, one eye visible and dead, exhausted"" | TEXT=""お疲れ""
P3: ACTION/PROPS=""Bust shot, putting a cooling sheet on the forehead, eyes looking down gloomily"" | TEXT=""熱い""
P4: ACTION/PROPS=""Close-up face, screaming silently, mouth wide open, eyes devoid of light"" | TEXT=""あああ""
P5: ACTION/PROPS=""Bust shot, pointing at self with a confused and dead expression, messy tie"" | TEXT=""私が？""
P6: ACTION/PROPS=""Close-up face, looking at the viewer with a pitying and exhausted gaze"" | TEXT=""お疲れ様""
P7: ACTION/PROPS=""Bust shot, holding a pen like a weapon, staring at a document with dead eyes"" | TEXT=""書いた""
P8: ACTION/PROPS=""Close-up face, eyes sparkling unnaturally with madness, pale skin"" | TEXT=""終わらん""
P9: ACTION/PROPS=""Bust shot, hands over ears, eyes squeezed shut, vibrating with stress"" | TEXT=""聞こえない"" ",1
死んだ目のサラリーマン【限界残業編】,"P1: ACTION/PROPS=""Close-up face, looking at a single cherry blossom in a vase with a weary smile"" | TEXT=""癒やし""
P2: ACTION/PROPS=""Bust shot, holding a tablet, finger frozen on the screen, vacant stare"" | TEXT=""了解""
P3: ACTION/PROPS=""Close-up face, blowing a party horn with zero emotion, dead eyes"" | TEXT=""おめでとう""
P4: ACTION/PROPS=""Bust shot, leaning back with eyes closed, mouth slightly open, soul leaving body"" | TEXT=""お疲れ様""
P5: ACTION/PROPS=""Close-up face, squinting at bright spring sunlight, messy hair"" | TEXT=""まぶしい""
P6: ACTION/PROPS=""Bust shot, holding a mug with both hands, steam rising, staring into the cup"" | TEXT=""休憩""
P7: ACTION/PROPS=""Close-up face, winking with a dead eye, forced charm, pale face"" | TEXT=""よろしく""
P8: ACTION/PROPS=""Bust shot, looking at a paycheck with a blank and hollow expression"" | TEXT=""これだけ""
P9: ACTION/PROPS=""Close-up face, face turning blue from exhaustion, eyes wide and static"" | TEXT=""詰んだ"" ",1
死んだ目のサラリーマン【限界残業編】,"P1: ACTION/PROPS=""Bust shot, wearing a spring cardigan over a suit, staring at the floor with dead eyes"" | TEXT=""お疲れ様""
P2: ACTION/PROPS=""Close-up face, looking at a notification on a phone with a look of despair"" | TEXT=""嘘だろ""
P3: ACTION/PROPS=""Bust shot, clasping hands together in prayer, eyes closed, desperate expression"" | TEXT=""頼む""
P4: ACTION/PROPS=""Close-up face, poking cheek with a finger, hollow eyes, expressionless"" | TEXT=""了解""
